城市,景点名,地点,距离,坐标,评论数,评论分,热评分,封面,是否免费,价格,原价,类别信息,标签,是否5A
上海,外滩,外滩核心区,距市中心1.8km,"31.243453, 121.497204",135020,4.8,10,https://dimg04.c-ctrip.com/images/10040m000000dht6p0F19.jpg,True,0,0,2024亚洲100必打卡景点,"遛娃宝藏地, 城市漫步",
上海,上海迪士尼度假区,迪士尼度假区,距市中心20.8km,"31.148267, 121.671964",175688,4.7,10,https://dimg04.c-ctrip.com/images/1lo4f12000iudih1251F7.jpg,False,399.0,475.0,2024亚洲100必打卡景点,"嗨玩乐园, 遛娃宝藏地",
上海,东方明珠,陆家嘴,距市中心2.7km,"31.245414, 121.506379",111064,4.7,8.8,https://dimg04.c-ctrip.com/images/1lo7412000isn0jrbD500.jpg,False,199.0,199.0,2024亚洲100必打卡景点,"遛娃宝藏地, 地标观景",5A
上海,上海海昌海洋公园,滴水湖临港地区,距市中心54.0km,"30.920947, 121.910782",43233,4.6,8.5,https://dimg04.c-ctrip.com/images/1lo2q12000irsd8izF552.jpg,False,339.0,399.0,2024亚洲100亲子景点,"萌萌动物, 嗨玩乐园",4A
上海,豫园,豫园地区,距市中心1.8km,"31.232741, 121.498732",42665,4.7,8.3,https://dimg04.c-ctrip.com/images/0103v12000f9ug057967E.jpg,False,30.0,30.0,上海近期热门景点榜 No.5,"遛娃宝藏地, 园林花园",4A
上海,上海博物馆,人民广场地区,距市中心296m,"31.23419, 121.482126",4643,4.6,8.3,https://dimg04.c-ctrip.com/images/0103x1200042pw7745DC1.jpg,True,0,0,2024亚洲100亲子景点,"博物馆, 场馆展馆",4A
上海,上海野生动物园,南汇/野生动物园,距市中心30.7km,"31.059867, 121.728426",80044,4.7,8.2,https://dimg04.c-ctrip.com/images/1lo0612000isnjm913F82.jpg,False,165.0,165.0,2024亚洲100亲子景点,"萌萌动物, 遛娃宝藏地",5A
上海,上海天文馆,滴水湖临港地区,距市中心55.8km,"30.918563, 121.932414",5673,4.9,8.2,https://dimg04.c-ctrip.com/images/01069120009ze52fdA92D.jpg,False,30.0,0,2024中国100亲子景点,天文馆,
上海,上海 · 山歌响起的地方·刀郎2025巡回演唱会 上海站,新国际博览中心/世博园,距市中心5.0km,"31.19446, 121.499982",74,4.9,8.6,https://dimg04.c-ctrip.com/images/0100b12000i2s47ooFEAC.png,False,0,0,,演唱会,
上海,黄浦江游览(十六铺码头),外滩核心区,距市中心2.3km,"31.23371, 121.504723",7474,4.5,7.9,https://dimg04.c-ctrip.com/images/35091e000001ey01xBB09.jpg,False,85.0,120.0,上海必打卡景点榜 No.8,"夜游观景, 乘船游览 ",
上海,黄浦江,陆家嘴,距市中心2.5km,"31.246586, 121.50369",2381,4.8,7.9,https://dimg04.c-ctrip.com/images/10021f000001gxcdwB7C4.jpg,True,0,0,,"自然山水, 夜游观景",
上海,磁浮列车,新国际博览中心/世博园,距市中心8.9km,"31.208606, 121.567908",5564,4.8,7.8,https://dimg04.c-ctrip.com/images/10051f000001gstmz0A34.jpg,False,50.0,50.0,上海必打卡景点榜 No.9,遛娃宝藏地,
上海,上海中心大厦,陆家嘴,距市中心3.0km,"31.239212, 121.511937",5650,4.5,7.8,https://dimg04.c-ctrip.com/images/0100812000f6pvv945ED1.jpg,True,0,0,,"地标观景, 夜游观景",
上海,上海海洋水族馆,陆家嘴,距市中心2.9km,"31.246392, 121.508574",34706,4.6,7.8,https://dimg04.c-ctrip.com/images/1lo6e12000hsutu2eF00B.jpg,False,155.0,160.0,2024亚洲100亲子景点,"萌萌动物, 遛娃宝藏地",4A
上海,上海之巅观光厅,陆家嘴,距市中心3.1km,"31.239205, 121.512342",11071,4.6,7.7,https://dimg04.c-ctrip.com/images/10070d0000006wasz1009.jpg,False,180.0,180.0,2024亚洲100夜游景点,"遛娃宝藏地, 地标观景",4A
上海,城隍庙旅游区,豫园地区,距市中心1.9km,"31.231471, 121.499034",7447,4.7,7.5,https://dimg04.c-ctrip.com/images/100l1f000001gqi1p4B80.jpg,True,0,0,2024中国100夜游景点,"城市漫步, 夜游观景",
上海,上海千古情,新国际博览中心/世博园,距市中心5.0km,"31.192096, 121.490093",1980,4.6,7.5,https://dimg04.c-ctrip.com/images/0102p12000f6qjpj8C6E7.jpg,False,278.0,318.0,2024中国100夜游景点,夜游观景,
上海,上海动物园,虹桥地区,距市中心11.3km,"31.199023, 121.369284",12685,4.7,7.5,https://dimg04.c-ctrip.com/images/0102y120009j4hethC8A2.jpg,False,40.0,40.0,2024中国100亲子景点,"萌萌动物, 遛娃宝藏地",4A
上海,迪士尼小镇,迪士尼度假区,距市中心20.5km,"31.146189, 121.667537",24228,4.8,7.4,https://dimg04.c-ctrip.com/images/100v0z000000nmk4q9783.jpg,True,0,0,,"遛娃宝藏地, 城市漫步",
上海,上海欢乐谷,佘山/松江大学城,距市中心28.7km,"31.10273, 121.222777",16565,4.7,7.4,https://dimg04.c-ctrip.com/images/1lo1312000ink4tuzDA25.jpg,False,99.0,199.0,2024中国100亲子景点,"遛娃宝藏地, 游乐场",4A
上海,上海佘山国家旅游度假区,佘山/松江大学城,距市中心30.5km,"31.096463, 121.205001",15,4.7,7.4,https://dimg04.c-ctrip.com/images/10010z000000nx0krD720.jpg,False,0,0,上海必打卡景点榜 No.15,"登高爬山, 自然山水",
上海,南京路步行街,人民广场地区,距市中心1.3km,"31.243293, 121.491176",40701,4.7,7.3,https://dimg04.c-ctrip.com/images/0106u120008c3zeiy8417.jpg,True,0,0,上海必打卡景点榜 No.16,"城市漫步, 夜游观景",
上海,陆家嘴,陆家嘴,距市中心3.1km,"31.240944, 121.512267",2988,4.8,7.1,https://dimg04.c-ctrip.com/images/0106m12000f6t9mkeFB60.jpg,True,0,0,上海夜游必打卡榜 No.10,"城市漫步, 夜游观景",
上海,上海自然博物馆,静安寺/南京西路,距市中心1.2km,"31.241162, 121.469147",7961,4.8,7.1,https://dimg04.c-ctrip.com/images/1A0i11000000qe9tl9638.jpg,False,30.0,0,上海必打卡景点榜 No.17,"展馆展览, 遛娃宝藏地",
上海,上海杜莎夫人蜡像馆,人民广场地区,距市中心458m,"31.240463, 121.47988",6861,4.5,7.1,https://dimg04.c-ctrip.com/images/1lo0n12000hexzsxq083B.jpg,False,200.0,210.0,2024中国100亲子景点,特色展馆,4A
上海,金茂大厦,陆家嘴,距市中心3.1km,"31.24094, 121.512253",4753,4.7,7.0,https://dimg04.c-ctrip.com/images/010691200083ix667DB18.jpg,True,0,0,,"地标观景, 夜游观景",4A
上海,金茂大厦88层观光厅,陆家嘴,距市中心3.1km,"31.241024, 121.512231",2926,4.6,7.0,https://dimg04.c-ctrip.com/images/0100d12000f6t99k72672.jpg,False,108.0,120.0,上海必打卡景点榜 No.19,"地标观景, 夜游观景",
上海,上海影视乐园,交大/闵行经济开发区,距市中心28.9km,"31.016708, 121.318804",3760,4.2,7.0,https://dimg04.c-ctrip.com/images/0106y12000f6qv0027201.jpg,False,69.0,80.0,上海必打卡景点榜 No.20,"遛娃宝藏地, 影视基地",4A
上海,都市观光巴士,陆家嘴,距市中心2.8km,"31.244773, 121.507435",1186,4.2,6.9,https://dimg04.c-ctrip.com/images/1lo5612000fmjjzz932B4.jpg,False,45.0,60.0,上海夜游必打卡榜 No.14,"夜游观景, 巴士观光",
上海,外滩观光隧道,外滩核心区,距市中心2.0km,"31.245464, 121.497875",2090,3.8,6.9,https://dimg04.c-ctrip.com/images/100w0m000000dlzn45F4B.jpg,False,50.0,50.0,,夜游观景,
上海,朱家角古镇景区,青浦朱家角/东方绿舟,距市中心42.0km,"31.122319, 121.060342",1930,4.5,6.8,https://dimg04.c-ctrip.com/images/0104a1200086ob7pyFA26.jpg,True,0,0,上海夜游必打卡榜 No.16,"古镇古村, 夜游观景",4A
上海,浦东美术馆,陆家嘴,距市中心2.3km,"31.243762, 121.50292",1219,4.6,6.8,https://dimg04.c-ctrip.com/images/1lo0n12000g19zba5FDF5.jpg,False,80.0,0.0,上海亲子景点榜 No.10,"特色展馆, 夜游观景",
上海,上海 · 米津玄师 2025《JUNK》世界巡演,新国际博览中心/世博园,距市中心5.0km,"31.19446, 121.499982",0,0.0,6.7,https://dimg04.c-ctrip.com/images/0103b12000d56uxde31B1.jpg,False,0,0,,演唱会,
上海,静安寺,静安寺/南京西路,距市中心2.8km,"31.22985, 121.451754",841,4.6,6.7,https://dimg04.c-ctrip.com/images/100b1f000001gsojgF8E4.jpg,False,0,0,上海夜游必打卡榜 No.15,"历史建筑, 夜游观景",
上海,上海乐高探索中心,长风公园地区,距市中心7.5km,"31.228878, 121.40192",1951,4.4,6.6,https://dimg04.c-ctrip.com/images/1lo2n12000iqefqzpE751.jpg,False,215.0,215.0,上海亲子景点榜 No.11,"遛娃宝藏地, 儿童乐园",
上海,上海赏樱花,上海,中国,"31.236351, 121.48024",0,0.0,6.6,https://dimg04.c-ctrip.com/images/0104812000ilofjy6E36E.jpg,False,0,0,上海特色体验榜 No.1,,
上海,浦江游览,外滩核心区,距市中心2.2km,"31.234882, 121.50318",674,4.5,6.6,https://dimg04.c-ctrip.com/images/01062120008gr2i6h24AF.jpg,False,85.0,120.0,2024亚洲100夜游景点,"夜游观景, 乘船游览 ",
上海,上海科技馆,新国际博览中心/世博园,距市中心6.6km,"31.224356, 121.547823",30495,4.7,6.6,https://dimg04.c-ctrip.com/images/0105g1200087d6lidB450.jpg,False,45.0,0,,"展馆展览, 遛娃宝藏地",5A
上海,上海 · 2025周慧敏「地老天荒爱一场」巡回演唱会上海站,徐家汇地区,距市中心6.4km,"31.187901, 121.44466",2,5.0,6.5,https://dimg04.c-ctrip.com/images/0100c12000hf9gkoqEA21.jpg,False,588.0,0,,演唱会,
上海,广富林文化遗址,佘山/松江大学城,距市中心32.3km,"31.068863, 121.203461",5843,4.6,6.5,https://dimg04.c-ctrip.com/images/10040t000000inke79FDC.jpg,True,0,0,上海亲子景点榜 No.12,"赏花胜地, 历史建筑",4A
上海,武康路,衡山路地区,距市中心4.1km,"31.213621, 121.44636",520,4.7,6.5,https://dimg04.c-ctrip.com/images/0101112000hk8rpvx48D1.jpg,True,0,0,,"城市漫步, 地标观景",
上海,上海汽车博物馆,嘉定新城,距市中心29.4km,"31.284654, 121.176829",2942,4.7,6.5,https://dimg04.c-ctrip.com/images/100h0q000000gcq3r672F.jpg,False,60.0,60.0,上海亲子景点榜 No.13,"展馆展览, 遛娃宝藏地",
上海,中国航海博物馆,滴水湖临港地区,距市中心56.5km,"30.902539, 121.926041",3146,4.7,6.4,https://dimg04.c-ctrip.com/images/0103x12000iivrxrz54EF.jpg,False,27.0,30.0,,"展馆展览, 遛娃宝藏地",4A
上海,黄浦江游览（东方明珠码头）,陆家嘴,距市中心2.5km,"31.246241, 121.503435",526,4.2,6.4,https://dimg04.c-ctrip.com/images/1lo5v12000cwpgg9s7A43.jpg,False,85.0,130.0,,"夜游观景, 乘船游览 ",
上海,上海赏梅花,上海,中国,"31.081656, 121.189029",0,0.0,6.4,https://dimg04.c-ctrip.com/images/0102n12000igv7ha67291.jpg,False,0,0,上海特色体验榜 No.2,,
上海,田子坊,打浦桥地区,距市中心2.5km,"31.213946, 121.475908",1209,4.5,6.4,https://dimg04.c-ctrip.com/images/100e1f000001gt1ey32DA.jpg,True,0,0,,城市漫步,
上海,上海游船观光,上海,中国,"31.243444, 121.497224",0,0.0,6.3,https://dimg04.c-ctrip.com/images/0101512000f6cn3ceD44E.jpg,False,0,0,上海特色体验榜 No.3,,
上海,交通银行耀雪冰雪世界,滴水湖临港地区,距市中心53.8km,"30.925586, 121.911952",465,4.1,6.3,https://dimg04.c-ctrip.com/images/1lo0b12000ey2b4ze19E1.jpg,False,290.0,0.0,上海滑雪景点榜 No.1,"遛娃宝藏地, 冰雪乐园",
上海,上海 · 范玮琪「我们之间的事」巡回演唱会 上海站,新国际博览中心/世博园,距市中心5.0km,"31.19446, 121.499982",0,0.0,6.3,https://dimg04.c-ctrip.com/images/0100512000hzfwlfg8649.png,False,380.0,0,,演唱会,
上海,上海大自然野生昆虫馆,陆家嘴,距市中心2.5km,"31.246062, 121.50431",2169,4.4,6.2,https://dimg04.c-ctrip.com/images/0105912000f6t2uzm6EB0.jpg,False,78.0,98.0,上海亲子景点榜 No.14,"展馆展览, 遛娃宝藏地",
上海,疯狂动物城,迪士尼度假区,距市中心20.0km,"31.152566, 121.665835",40,4.6,6.2,https://dimg04.c-ctrip.com/images/1lo6312000dmg35udA7C8.png,False,0,0,,游乐场,
上海,BUS TOUR 上海观光游,人民广场地区,距市中心520m,"31.241025, 121.480209",510,4.2,6.2,https://dimg04.c-ctrip.com/images/0104012000f6t5ynlE722.jpg,False,60.0,100.0,上海亲子景点榜 No.15,"遛娃宝藏地, 夜游观景",
上海,上海 · 《GAI进化论》2025巡回演唱会-上海站,新国际博览中心/世博园,距市中心5.0km,"31.19446, 121.499982",0,0.0,6.2,https://dimg04.c-ctrip.com/images/0103l12000imd83urD1E8.jpg,False,0,0,,演唱会,
上海,人民广场,人民广场地区,距市中心174m,"31.235056, 121.481319",9699,4.7,6.2,https://dimg04.c-ctrip.com/images/100h1f000001gruggD1C5.jpg,True,0,0,,"遛娃宝藏地, 地标观景",
上海,上海薰衣草公园,迪士尼度假区,距市中心21.6km,"31.147702, 121.681945",18496,4.7,6.1,https://dimg04.c-ctrip.com/images/1lo6712000azkkjdcD5AE.jpg,False,20.0,0,,"遛娃宝藏地, 赏花胜地",4A
上海,上海博物馆(东馆),新国际博览中心/世博园,距市中心6.3km,"31.225454, 121.544678",88,4.7,6.1,https://dimg04.c-ctrip.com/images/0100o12000iktxih9B837.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海 · XG《The First HOWL》世界巡回演唱会安可场上海站,新国际博览中心/世博园,距市中心5.0km,"31.19446, 121.499982",0,0.0,6.1,https://dimg04.c-ctrip.com/images/0102312000dg80eziF1F8.jpg,False,0,0,,演唱会,
上海,蓝精灵乐园-上海世茂精灵之城主题乐园,佘山/松江大学城,距市中心35.3km,"31.067922, 121.166012",2713,4.5,6.0,https://dimg04.c-ctrip.com/images/100o1f000001gp24t45D7.jpg,False,159.0,170.0,上海亲子景点榜 No.16,"遛娃宝藏地, 游乐场",4A
上海,上海电影博物馆,徐家汇地区,距市中心6.0km,"31.192519, 121.44453",1551,4.7,6.0,https://dimg04.c-ctrip.com/images/0100n120009gifbh2A59F.jpg,False,60.0,60.0,上海亲子景点榜 No.17,"博物馆, 场馆展馆",
上海,上海 · 胡夏2025《那些年·时光放映厅》巡回演唱会,前滩,距市中心8.3km,"31.161852, 121.48398",0,0.0,6.0,https://dimg04.c-ctrip.com/images/0103u12000ifwjl8o9E7E.jpg,False,480.0,0,,演唱会,
上海,上海 ·  陈小春2025《生·旦·净·末·丑》巡回演唱会,前滩,距市中心8.3km,"31.161852, 121.48398",0,0.0,6.0,https://dimg04.c-ctrip.com/images/0101812000cf2q7bqAAFC.png,False,0,0,,演唱会,
上海,新天地,淮海路/新天地地区,距市中心1.0km,"31.227165, 121.481244",1200,4.7,6.0,https://dimg04.c-ctrip.com/images/100j11000000qb56w9951.jpg,True,0,0,,"城市漫步, 夜游观景",
上海,上海老街(人民路),豫园地区,距市中心1.6km,"31.230123, 121.495451",1079,4.7,6.0,https://dimg04.c-ctrip.com/images/0103k120008c4lc665714.jpg,True,0,0,,"城市漫步, 夜游观景",
上海,威尼斯小镇,长风公园地区,距市中心9.1km,"31.236542, 121.384226",12714,4.7,6.0,https://dimg04.c-ctrip.com/images/100s0z000000ns8d36D9B.jpg,True,0,0,,"城市漫步, 地标观景",
上海,世博文化公园,新国际博览中心/世博园,距市中心5.5km,"31.187285, 121.483719",147,4.4,6.0,https://dimg04.c-ctrip.com/images/0100a12000f6ps3gm66B3.jpg,True,0,0,,赏花胜地,
上海,上海温室花园,新国际博览中心/世博园,距市中心5.8km,"31.184233, 121.481256",261,4.7,6.0,https://dimg04.c-ctrip.com/images/1lo2612000feu05ohF876.jpg,False,98.0,98.0,上海近期热门景点榜 No.2,"踏青必去, 赏花胜地",
上海,上海 · 2025 苏醒NothingMore巡回演唱会-上海站,大宁国际商业区,距市中心7.1km,"31.297901, 121.459688",0,0.0,5.9,https://dimg04.c-ctrip.com/images/0100312000ii85wtm86AA.jpg,False,480.0,0,,演唱会,
上海,上海玛雅海滩水公园,佘山/松江大学城,距市中心29.2km,"31.101182, 121.217086",6755,4.5,5.9,https://dimg04.c-ctrip.com/images/01027120008ntdg0wEA56.jpg,False,249.0,0,,水乐园,
上海,中华艺术宫,新国际博览中心/世博园,距市中心5.5km,"31.190005, 121.501315",517,4.6,5.9,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/C8/F7/CghzflWww1GATHPPABnveZ3DOw0100.jpg,True,0,0,,,
上海,世博会博物馆,打浦桥地区,距市中心4.1km,"31.200168, 121.488517",521,4.7,5.9,https://dimg04.c-ctrip.com/images/0101l12000aja0ph35BBA.jpg,True,0,0,上海近期热门景点榜 No.8,"博物馆, 场馆展馆",
上海,上海 · 音乐剧《悲惨世界》40周年纪念版音乐会,人民广场地区,距市中心209m,"31.235344, 121.478399",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0100r12000igmawyc19DB.png,False,0,0,,"演出, 话剧",
上海,上海 · 孙燕姿《就在日落以后》巡回演唱会,徐家汇地区,距市中心6.2km,"31.187715, 121.448402",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0100212000d4way8f3799.jpg,False,0,0,,演唱会,
上海,上海赏银杏,上海,中国,"31.68975, 121.487563",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0102a12000gzp6eeeBD79.jpg,False,0,0,上海特色体验榜 No.4,,
上海,震旦博物馆,陆家嘴,距市中心2.5km,"31.240502, 121.506116",451,4.8,5.8,https://dimg04.c-ctrip.com/images/0102x12000b95brei35D9.jpg,False,60.0,60.0,,"博物馆, 地标观景",
上海,上海 · 毛不易「冒险精神」巡回演唱会,新国际博览中心/世博园,距市中心5.4km,"31.1889, 121.493258",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0104n12000d4uvjqr6974.jpg,False,0,0,,演唱会,
上海,上海城隍庙道观,豫园地区,距市中心1.9km,"31.231471, 121.499034",1398,4.7,5.8,https://dimg04.c-ctrip.com/images/0106x12000fe389h1BD51.jpg,False,0,0,,"历史建筑, 夜游观景",
上海,上海旗袍体验,上海,中国,"31.1929, 121.491182",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0101812000ge4giqk1DB3.jpg,False,0,0,上海特色体验榜 No.5,,
上海,上海马戏城,大宁国际商业区,距市中心5.7km,"31.284343, 121.458227",414,4.6,5.8,https://dimg04.c-ctrip.com/images/0104d120009yqfloqC381.jpg,False,361.0,380.0,,地标观景,
上海,上海 · CAS 乐队 | X's 上海演唱会,前滩,距市中心8.1km,"31.163254, 121.48578",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0104f12000ipss5d09CBA.png,False,0,0,,演唱会,
上海,梅赛德斯-奔驰文化中心,新国际博览中心/世博园,距市中心5.0km,"31.194375, 121.499852",218,4.5,6.9,https://dimg04.c-ctrip.com/images/1002080000002yy224757.jpg,True,0,0,上海夜游必打卡榜 No.8,"地标观景, 夜游观景",
上海,上海环球金融中心,陆家嘴,距市中心3.3km,"31.240165, 121.514263",6021,4.6,5.7,https://dimg04.c-ctrip.com/images/0100j120008tw8io4017B.jpg,True,0,0,,"遛娃宝藏地, 地标观景",
