序号,景区名称,客流数,舒适度,时间
602832,上海植物园,5997,舒适,2018/7/4 21:35
602833,上海召稼楼景区,71,舒适,2018/7/4 21:35
602834,上海召稼楼景区,71,舒适,2018/7/4 21:35
602835,上海和平公园,1475,舒适,2018/7/4 21:35
602836,东方假日田园,0,舒适,2018/7/4 21:35
602837,上海世纪公园,293,舒适,2018/7/4 21:34
602838,上海玻璃博物馆,0,舒适,2018/7/4 21:34
602839,上海植物园,5997,舒适,2018/7/4 21:34
602840,上海月湖雕塑公园,0,舒适,2018/7/4 21:34
602841,上海影视乐园,200,舒适,2018/7/4 21:34
602842,上海老码头景区,473,舒适,2018/7/4 21:34
602843,上海鲁迅公园,1347,舒适,2018/7/4 21:33
602844,上海植物园,5997,舒适,2018/7/4 21:33
602845,上海田子坊景区,2104,较舒适,2018/7/4 21:33
602846,上海影视乐园,256,舒适,2018/7/4 21:32
602847,上海古猗园,0,舒适,2018/7/4 21:32
602848,上海大观园,3,舒适,2018/7/4 21:31
602849,上海老码头景区,350,舒适,2018/7/4 21:31
602850,上海鲁迅公园,1346,舒适,2018/7/4 21:31
602851,上海植物园,5997,舒适,2018/7/4 21:31
602852,上海植物园,5997,舒适,2018/7/4 21:30
602853,中国航海博物馆,43,舒适,2018/7/4 21:30
602854,上海召稼楼景区,71,舒适,2018/7/4 21:30
602855,锦江乐园,66,舒适,2018/7/4 21:30
602856,锦江乐园,66,舒适,2018/7/4 21:30
602857,上海鲜花港,11,舒适,2018/7/4 21:30
602858,上海科技馆,0,舒适,2018/7/4 21:30
602859,上海市青少年校外活动营地——东方绿舟,2829,舒适,2018/7/4 21:30
602860,碧海金沙景区,0,舒适,2018/7/4 21:30
602861,上海嘉定州桥,1028,舒适,2018/7/4 21:30
602862,上海花米庄行乡村旅游景区,0,舒适,2018/7/4 21:30
602863,上海召稼楼景区,71,舒适,2018/7/4 21:30
602864,上海玉穗绿苑,0,舒适,2018/7/4 21:30
602865,上海中医药博物馆,117,舒适,2018/7/4 21:30
602866,上海都市菜园景区,27,舒适,2018/7/4 21:30
602867,东方假日田园,0,舒适,2018/7/4 21:30
602868,上海召稼楼景区,71,舒适,2018/7/4 21:30
602869,上海植物园,5997,舒适,2018/7/4 21:29
602870,上海玻璃博物馆,0,舒适,2018/7/4 21:29
602871,上海影视乐园,200,舒适,2018/7/4 21:29
602872,上海辰山植物园,44,舒适,2018/7/4 21:29
602873,上海月湖雕塑公园,0,舒适,2018/7/4 21:29
602874,上海鲁迅公园,1344,舒适,2018/7/4 21:29
602875,上海植物园,5997,舒适,2018/7/4 21:28
602876,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:28
602877,上海老码头景区,227,舒适,2018/7/4 21:28
602878,上海植物园,5997,舒适,2018/7/4 21:27
602879,上海田子坊景区,2079,较舒适,2018/7/4 21:27
602880,上海影视乐园,256,舒适,2018/7/4 21:27
602881,上海鲁迅公园,1342,舒适,2018/7/4 21:27
602882,上海M50创意园,678,舒适,2018/7/4 21:26
602883,上海杜莎夫人蜡像馆,181,舒适,2018/7/4 21:26
602884,上海海洋水族馆,0,舒适,2018/7/4 21:26
602885,上海植物园,5997,舒适,2018/7/4 21:26
602886,周浦花海,0,舒适,2018/7/4 21:26
602887,上海古猗园,0,舒适,2018/7/4 21:26
602888,上海大观园,3,舒适,2018/7/4 21:26
602889,上海鲁迅公园,1342,舒适,2018/7/4 21:25
602890,上海老码头景区,404,舒适,2018/7/4 21:25
602891,上海植物园,5997,舒适,2018/7/4 21:25
602892,东方假日田园,0,舒适,2018/7/4 21:25
602893,上海和平公园,1467,舒适,2018/7/4 21:25
602894,上海海湾国家森林公园,344,舒适,2018/7/4 21:25
602895,上海玻璃博物馆,0,舒适,2018/7/4 21:24
602896,上海月湖雕塑公园,0,舒适,2018/7/4 21:24
602897,上海影视乐园,200,舒适,2018/7/4 21:24
602898,上海科技馆,0,舒适,2018/7/4 21:24
602899,上海植物园,5997,舒适,2018/7/4 21:24
602900,上海召稼楼景区,71,舒适,2018/7/4 21:24
602901,上海世纪公园,293,舒适,2018/7/4 21:24
602902,上海召稼楼景区,71,舒适,2018/7/4 21:24
602903,上海长风公园,0,舒适,2018/7/4 21:24
602904,上海鲁迅公园,1341,舒适,2018/7/4 21:23
602905,上海植物园,5997,舒适,2018/7/4 21:23
602906,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:23
602907,上海田子坊景区,2075,较舒适,2018/7/4 21:22
602908,上海植物园,5997,舒适,2018/7/4 21:22
602909,上海影视乐园,256,舒适,2018/7/4 21:22
602910,上海老码头景区,438,舒适,2018/7/4 21:22
602911,上海大观园,3,舒适,2018/7/4 21:21
602912,上海鲁迅公园,1336,舒适,2018/7/4 21:21
602913,上海古猗园,0,舒适,2018/7/4 21:21
602914,东方假日田园,0,舒适,2018/7/4 21:20
602915,上海植物园,5997,舒适,2018/7/4 21:20
602916,上海召稼楼景区,71,舒适,2018/7/4 21:19
602917,上海召稼楼景区,71,舒适,2018/7/4 21:19
602918,上海植物园,5997,舒适,2018/7/4 21:19
602919,上海玻璃博物馆,0,舒适,2018/7/4 21:19
602920,上海科技馆,0,舒适,2018/7/4 21:19
602921,上海老码头景区,316,舒适,2018/7/4 21:19
602922,上海月湖雕塑公园,0,舒适,2018/7/4 21:19
602923,上海影视乐园,200,舒适,2018/7/4 21:19
602924,上海鲁迅公园,1334,舒适,2018/7/4 21:19
602925,上海植物园,5997,舒适,2018/7/4 21:18
602926,中国航海博物馆,43,舒适,2018/7/4 21:18
602927,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:18
602928,上海国际旅游度假区,15333,舒适,2018/7/4 21:18
602929,上海植物园,5997,舒适,2018/7/4 21:17
602930,上海影视乐园,252,舒适,2018/7/4 21:17
602931,上海鲁迅公园,1333,舒适,2018/7/4 21:17
602932,上海植物园,5997,舒适,2018/7/4 21:16
602933,上海老码头景区,493,舒适,2018/7/4 21:16
602934,上海古猗园,0,舒适,2018/7/4 21:16
602935,上海大观园,3,舒适,2018/7/4 21:16
602936,周浦花海,0,舒适,2018/7/4 21:16
602937,上海田子坊景区,2073,较舒适,2018/7/4 21:16
602938,上海和平公园,1464,舒适,2018/7/4 21:15
602939,上海植物园,5997,舒适,2018/7/4 21:15
602940,上海鲁迅公园,1334,舒适,2018/7/4 21:15
602941,东方假日田园,0,舒适,2018/7/4 21:15
602942,锦江乐园,66,舒适,2018/7/4 21:15
602943,锦江乐园,66,舒适,2018/7/4 21:15
602944,朱家角古镇,428,舒适,2018/7/4 21:15
602945,上海嘉定州桥,1048,舒适,2018/7/4 21:15
602946,上海玻璃博物馆,0,舒适,2018/7/4 21:14
602947,上海月湖雕塑公园,0,舒适,2018/7/4 21:14
602948,上海影视乐园,200,舒适,2018/7/4 21:14
602949,上海辰山植物园,44,舒适,2018/7/4 21:14
602950,上海召稼楼景区,71,舒适,2018/7/4 21:14
602951,上海植物园,5997,舒适,2018/7/4 21:14
602952,上海召稼楼景区,71,舒适,2018/7/4 21:14
602953,上海世纪公园,293,舒适,2018/7/4 21:14
602954,上海召稼楼景区,71,舒适,2018/7/4 21:14
602955,上海科技馆,0,舒适,2018/7/4 21:14
602956,上海老码头景区,370,舒适,2018/7/4 21:13
602957,上海植物园,5997,舒适,2018/7/4 21:13
602958,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:13
602959,上海鲁迅公园,1334,舒适,2018/7/4 21:13
602960,上海植物园,5997,舒适,2018/7/4 21:12
602961,上海影视乐园,252,舒适,2018/7/4 21:12
602962,上海鲁迅公园,1333,舒适,2018/7/4 21:11
602963,上海植物园,5997,舒适,2018/7/4 21:11
602964,上海古猗园,0,舒适,2018/7/4 21:11
602965,上海大观园,3,舒适,2018/7/4 21:11
602966,上海老码头景区,247,舒适,2018/7/4 21:10
602967,上海田子坊景区,2012,较舒适,2018/7/4 21:10
602968,东方假日田园,0,舒适,2018/7/4 21:10
602969,上海海湾国家森林公园,344,舒适,2018/7/4 21:10
602970,中国航海博物馆,43,舒适,2018/7/4 21:09
602971,上海召稼楼景区,71,舒适,2018/7/4 21:09
602972,上海召稼楼景区,71,舒适,2018/7/4 21:09
602973,上海科技馆,0,舒适,2018/7/4 21:09
602974,上海长风公园,0,舒适,2018/7/4 21:09
602975,上海影视乐园,200,舒适,2018/7/4 21:09
602976,上海植物园,5997,舒适,2018/7/4 21:09
602977,上海玻璃博物馆,0,舒适,2018/7/4 21:09
602978,上海鲁迅公园,1343,舒适,2018/7/4 21:09
602979,上海月湖雕塑公园,0,舒适,2018/7/4 21:09
602980,上海国际旅游度假区,11333,舒适,2018/7/4 21:09
602981,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:08
602982,上海植物园,5997,舒适,2018/7/4 21:08
602983,上海植物园,5997,舒适,2018/7/4 21:07
602984,上海影视乐园,252,舒适,2018/7/4 21:07
602985,上海鲁迅公园,1345,舒适,2018/7/4 21:07
602986,上海老码头景区,425,舒适,2018/7/4 21:07
602987,上海环球金融中心观光厅,428,舒适,2018/7/4 21:06
602988,上海古猗园,0,舒适,2018/7/4 21:06
602989,周浦花海,0,舒适,2018/7/4 21:06
602990,上海植物园,5997,舒适,2018/7/4 21:06
602991,上海大观园,3,舒适,2018/7/4 21:06
602992,上海和平公园,1460,舒适,2018/7/4 21:05
602993,上海植物园,5997,舒适,2018/7/4 21:05
602994,东方假日田园,0,舒适,2018/7/4 21:05
602995,上海田子坊景区,1965,舒适,2018/7/4 21:05
602996,上海鲁迅公园,1346,舒适,2018/7/4 21:05
602997,上海植物园,5997,舒适,2018/7/4 21:04
602998,上海老码头景区,459,舒适,2018/7/4 21:04
602999,上海召稼楼景区,71,舒适,2018/7/4 21:04
603000,上海月湖雕塑公园,0,舒适,2018/7/4 21:04
603001,上海召稼楼景区,71,舒适,2018/7/4 21:04
603002,上海影视乐园,200,舒适,2018/7/4 21:04
603003,上海科技馆,0,舒适,2018/7/4 21:04
603004,上海召稼楼景区,71,舒适,2018/7/4 21:04
603005,上海世纪公园,293,舒适,2018/7/4 21:04
603006,上海玻璃博物馆,0,舒适,2018/7/4 21:04
603007,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 21:03
603008,上海植物园,5997,舒适,2018/7/4 21:03
603009,上海鲁迅公园,1347,舒适,2018/7/4 21:03
603010,上海影视乐园,252,舒适,2018/7/4 21:02
603011,上海植物园,5997,舒适,2018/7/4 21:02
603012,上海国际旅游度假区--星愿公园,0,舒适,2018/7/4 21:02
603013,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/7/4 21:02
603014,上海鲁迅公园,1347,舒适,2018/7/4 21:01
603015,上海植物园,5997,舒适,2018/7/4 21:01
603016,上海古猗园,0,舒适,2018/7/4 21:01
603017,上海大观园,3,舒适,2018/7/4 21:01
603018,上海市青少年校外活动营地——东方绿舟,2829,舒适,2018/7/4 21:00
603019,上海鲜花港,11,舒适,2018/7/4 21:00
603020,上海花米庄行乡村旅游景区,0,舒适,2018/7/4 21:00
603021,上海嘉定州桥,1164,舒适,2018/7/4 21:00
603022,上海玉穗绿苑,0,舒适,2018/7/4 21:00
603023,上海汽车博览公园,147,舒适,2018/7/4 21:00
603024,上海中医药博物馆,131,舒适,2018/7/4 21:00
603025,上海都市菜园景区,27,舒适,2018/7/4 21:00
603026,东方假日田园,0,舒适,2018/7/4 21:00
603027,中国航海博物馆,43,舒适,2018/7/4 21:00
603028,上海老码头景区,336,舒适,2018/7/4 21:00
603029,上海国际旅游度假区--奕欧来精品购物村,0,舒适,2018/7/4 21:00
603030,锦江乐园,66,舒适,2018/7/4 21:00
603031,上海植物园,5997,舒适,2018/7/4 21:00
603032,锦江乐园,66,舒适,2018/7/4 21:00
603033,碧海金沙景区,0,舒适,2018/7/4 21:00
603034,上海影视乐园,200,舒适,2018/7/4 20:59
603035,上海玻璃博物馆,0,舒适,2018/7/4 20:59
603036,上海鲁迅公园,1340,舒适,2018/7/4 20:59
603037,上海科技馆,0,舒适,2018/7/4 20:59
603038,上海植物园,5997,舒适,2018/7/4 20:59
603039,上海田子坊景区,1964,舒适,2018/7/4 20:59
603040,上海召稼楼景区,71,舒适,2018/7/4 20:59
603041,上海召稼楼景区,71,舒适,2018/7/4 20:59
603042,上海辰山植物园,44,舒适,2018/7/4 20:59
603043,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:58
603044,上海月湖雕塑公园,0,舒适,2018/7/4 20:58
603045,上海影视乐园,254,舒适,2018/7/4 20:57
603046,上海植物园,5997,舒适,2018/7/4 20:57
603047,上海老码头景区,213,舒适,2018/7/4 20:57
603048,上海鲁迅公园,1334,舒适,2018/7/4 20:57
603049,上海植物园,5997,舒适,2018/7/4 20:56
603050,上海古猗园,0,舒适,2018/7/4 20:56
603051,上海M50创意园,703,舒适,2018/7/4 20:56
603052,周浦花海,0,舒适,2018/7/4 20:56
603053,上海海洋水族馆,0,舒适,2018/7/4 20:56
603054,上海大观园,3,舒适,2018/7/4 20:56
603055,上海杜莎夫人蜡像馆,169,舒适,2018/7/4 20:56
603056,上海植物园,5997,舒适,2018/7/4 20:55
603057,上海和平公园,1459,舒适,2018/7/4 20:55
603058,上海鲁迅公园,1337,舒适,2018/7/4 20:55
603059,东方假日田园,0,舒适,2018/7/4 20:55
603060,上海国际时尚中心,645,舒适,2018/7/4 20:55
603061,朱家角古镇,418,舒适,2018/7/4 20:55
603062,上海海湾国家森林公园,344,舒适,2018/7/4 20:55
603063,上海召稼楼景区,71,舒适,2018/7/4 20:54
603064,上海植物园,5997,舒适,2018/7/4 20:54
603065,上海影视乐园,200,舒适,2018/7/4 20:54
603066,上海玻璃博物馆,0,舒适,2018/7/4 20:54
603067,上海召稼楼景区,71,舒适,2018/7/4 20:54
603068,上海召稼楼景区,71,舒适,2018/7/4 20:54
603069,上海长风公园,0,舒适,2018/7/4 20:54
603070,上海老码头景区,390,舒适,2018/7/4 20:54
603071,上海世纪公园,293,舒适,2018/7/4 20:54
603072,上海科技馆,0,舒适,2018/7/4 20:54
603073,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:53
603074,上海鲁迅公园,1338,舒适,2018/7/4 20:53
603075,上海田子坊景区,1929,舒适,2018/7/4 20:53
603076,上海植物园,5997,舒适,2018/7/4 20:53
603077,上海月湖雕塑公园,0,舒适,2018/7/4 20:53
603078,上海植物园,5997,舒适,2018/7/4 20:52
603079,上海影视乐园,254,舒适,2018/7/4 20:52
603080,上海老码头景区,267,舒适,2018/7/4 20:51
603081,上海大观园,3,舒适,2018/7/4 20:51
603082,上海鲁迅公园,1340,舒适,2018/7/4 20:51
603083,上海植物园,5997,舒适,2018/7/4 20:51
603084,上海古猗园,0,舒适,2018/7/4 20:51
603085,上海植物园,5997,舒适,2018/7/4 20:50
603086,东方假日田园,0,舒适,2018/7/4 20:50
603087,上海召稼楼景区,71,舒适,2018/7/4 20:49
603088,上海玻璃博物馆,0,舒适,2018/7/4 20:49
603089,上海植物园,5997,舒适,2018/7/4 20:49
603090,上海科技馆,0,舒适,2018/7/4 20:49
603091,上海召稼楼景区,71,舒适,2018/7/4 20:49
603092,上海鲁迅公园,1338,舒适,2018/7/4 20:49
603093,上海金山嘴渔村景区,33,舒适,2018/7/4 20:48
603094,上海田子坊景区,1924,舒适,2018/7/4 20:48
603095,上海影视乐园,200,舒适,2018/7/4 20:48
603096,上海老码头景区,445,舒适,2018/7/4 20:48
603097,上海月湖雕塑公园,0,舒适,2018/7/4 20:48
603098,上海鲁迅公园,1338,舒适,2018/7/4 20:47
603099,上海古猗园,0,舒适,2018/7/4 20:47
603100,上海植物园,5997,舒适,2018/7/4 20:47
603101,中国航海博物馆,43,舒适,2018/7/4 20:47
603102,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:47
603103,上海大观园,3,舒适,2018/7/4 20:46
603104,上海植物园,5997,舒适,2018/7/4 20:46
603105,上海影视乐园,254,舒适,2018/7/4 20:46
603106,周浦花海,0,舒适,2018/7/4 20:46
603107,上海和平公园,1470,舒适,2018/7/4 20:45
603108,锦江乐园,119,舒适,2018/7/4 20:45
603109,锦江乐园,119,舒适,2018/7/4 20:45
603110,上海嘉定州桥,1250,舒适,2018/7/4 20:45
603111,上海鲁迅公园,1339,舒适,2018/7/4 20:45
603112,上海老码头景区,479,舒适,2018/7/4 20:45
603113,东方假日田园,0,舒适,2018/7/4 20:45
603114,上海植物园,5997,舒适,2018/7/4 20:45
603115,上海汽车博览公园,198,舒适,2018/7/4 20:45
603116,上海召稼楼景区,71,舒适,2018/7/4 20:44
603117,上海召稼楼景区,71,舒适,2018/7/4 20:44
603118,上海世纪公园,293,舒适,2018/7/4 20:44
603119,上海辰山植物园,44,舒适,2018/7/4 20:44
603120,上海玻璃博物馆,0,舒适,2018/7/4 20:44
603121,上海科技馆,0,舒适,2018/7/4 20:44
603122,上海植物园,5997,舒适,2018/7/4 20:44
603123,上海植物园,5997,舒适,2018/7/4 20:43
603124,上海影视乐园,200,舒适,2018/7/4 20:43
603125,上海月湖雕塑公园,0,舒适,2018/7/4 20:43
603126,上海鲁迅公园,1340,舒适,2018/7/4 20:43
603127,上海植物园,5997,舒适,2018/7/4 20:42
603128,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:42
603129,上海老码头景区,356,舒适,2018/7/4 20:42
603130,上海田子坊景区,1822,舒适,2018/7/4 20:42
603131,上海植物园,5997,舒适,2018/7/4 20:41
603132,上海鲁迅公园,1336,舒适,2018/7/4 20:41
603133,上海古猗园,0,舒适,2018/7/4 20:41
603134,上海大观园,3,舒适,2018/7/4 20:41
603135,上海影视乐园,254,舒适,2018/7/4 20:41
603136,上海植物园,5997,舒适,2018/7/4 20:40
603137,东方假日田园,0,舒适,2018/7/4 20:40
603138,上海海湾国家森林公园,344,舒适,2018/7/4 20:40
603139,上海金山嘴渔村景区,56,舒适,2018/7/4 20:40
603140,上海植物园,5997,舒适,2018/7/4 20:39
603141,上海科技馆,0,舒适,2018/7/4 20:39
603142,上海玻璃博物馆,0,舒适,2018/7/4 20:39
603143,上海鲁迅公园,1331,舒适,2018/7/4 20:39
603144,上海召稼楼景区,71,舒适,2018/7/4 20:39
603145,上海长风公园,0,舒适,2018/7/4 20:39
603146,上海召稼楼景区,71,舒适,2018/7/4 20:39
603147,上海召稼楼景区,71,舒适,2018/7/4 20:39
603148,上海老码头景区,233,舒适,2018/7/4 20:39
603149,上海植物园,5997,舒适,2018/7/4 20:38
603150,中国航海博物馆,43,舒适,2018/7/4 20:38
603151,上海影视乐园,200,舒适,2018/7/4 20:38
603152,上海月湖雕塑公园,0,舒适,2018/7/4 20:38
603153,上海田子坊景区,1787,舒适,2018/7/4 20:37
603154,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:37
603155,上海鲁迅公园,1338,舒适,2018/7/4 20:37
603156,上海老码头景区,410,舒适,2018/7/4 20:36
603157,上海影视乐园,255,舒适,2018/7/4 20:36
603158,上海植物园,5997,舒适,2018/7/4 20:36
603159,周浦花海,0,舒适,2018/7/4 20:36
603160,上海古猗园,0,舒适,2018/7/4 20:36
603161,上海大观园,3,舒适,2018/7/4 20:36
603162,上海鲁迅公园,1337,舒适,2018/7/4 20:35
603163,朱家角古镇,410,舒适,2018/7/4 20:35
603164,上海植物园,5997,舒适,2018/7/4 20:35
603165,上海和平公园,1452,舒适,2018/7/4 20:35
603166,东方假日田园,0,舒适,2018/7/4 20:35
603167,上海玻璃博物馆,0,舒适,2018/7/4 20:34
603168,上海召稼楼景区,71,舒适,2018/7/4 20:34
603169,上海植物园,5997,舒适,2018/7/4 20:34
603170,上海召稼楼景区,71,舒适,2018/7/4 20:34
603171,上海世纪公园,293,舒适,2018/7/4 20:34
603172,上海植物园,5997,舒适,2018/7/4 20:33
603173,上海鲁迅公园,1332,舒适,2018/7/4 20:33
603174,上海科技馆,0,舒适,2018/7/4 20:33
603175,上海影视乐园,200,舒适,2018/7/4 20:33
603176,上海老码头景区,288,舒适,2018/7/4 20:33
603177,上海月湖雕塑公园,0,舒适,2018/7/4 20:33
603178,上海植物园,5997,舒适,2018/7/4 20:32
603179,上海佘山国家森林公园·西佘山园,34,舒适,2018/7/4 20:32
603180,上海金山嘴渔村景区,49,舒适,2018/7/4 20:32
603181,上海植物园,5997,舒适,2018/7/4 20:31
603182,上海鲁迅公园,1334,舒适,2018/7/4 20:31
603183,上海古猗园,0,舒适,2018/7/4 20:31
