序号,景区名称,客流数,舒适度,时间
97636,上海田子坊景区,200,舒适,2018/9/17 3:29
97637,上海科技馆,0,舒适,2018/9/17 3:28
97638,上海植物园,0,舒适,2018/9/17 3:28
97639,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:28
97640,上海大观园,0,舒适,2018/9/17 3:27
97641,上海植物园,0,舒适,2018/9/17 3:27
97642,朱家角古镇,6,舒适,2018/9/17 3:27
97643,上海影视乐园,200,舒适,2018/9/17 3:27
97644,上海月湖雕塑公园,0,舒适,2018/9/17 3:26
97645,上海金山嘴渔村景区,43,舒适,2018/9/17 3:26
97646,东方假日田园,0,舒适,2018/9/17 3:26
97647,上海植物园,0,舒适,2018/9/17 3:26
97648,上海植物园,0,舒适,2018/9/17 3:25
97649,上海古猗园,0,舒适,2018/9/17 3:25
97650,上海玻璃博物馆,1,舒适,2018/9/17 3:25
97651,上海植物园,0,舒适,2018/9/17 3:24
97652,廊下生态园,0,舒适,2018/9/17 3:24
97653,上海东林寺景区,0,舒适,2018/9/17 3:23
97654,上海植物园,0,舒适,2018/9/17 3:23
97655,上海田子坊景区,200,舒适,2018/9/17 3:23
97656,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:23
97657,上海科技馆,0,舒适,2018/9/17 3:23
97658,上海植物园,0,舒适,2018/9/17 3:22
97659,上海影视乐园,200,舒适,2018/9/17 3:22
97660,上海大观园,0,舒适,2018/9/17 3:22
97661,上海植物园,0,舒适,2018/9/17 3:21
97662,上海月湖雕塑公园,0,舒适,2018/9/17 3:21
97663,上海金山嘴渔村景区,51,舒适,2018/9/17 3:21
97664,东方假日田园,0,舒适,2018/9/17 3:21
97665,上海植物园,0,舒适,2018/9/17 3:20
97666,上海古猗园,0,舒适,2018/9/17 3:20
97667,上海玻璃博物馆,1,舒适,2018/9/17 3:20
97668,上海植物园,0,舒适,2018/9/17 3:19
97669,上海田子坊景区,200,舒适,2018/9/17 3:18
97670,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:18
97671,上海科技馆,0,舒适,2018/9/17 3:18
97672,上海植物园,0,舒适,2018/9/17 3:17
97673,上海大观园,0,舒适,2018/9/17 3:17
97674,上海影视乐园,200,舒适,2018/9/17 3:17
97675,上海植物园,0,舒适,2018/9/17 3:16
97676,上海辰山植物园,0,舒适,2018/9/17 3:16
97677,上海月湖雕塑公园,0,舒适,2018/9/17 3:16
97678,东方假日田园,0,舒适,2018/9/17 3:16
97679,上海金山嘴渔村景区,52,舒适,2018/9/17 3:16
97680,上海玻璃博物馆,1,舒适,2018/9/17 3:15
97681,上海植物园,0,舒适,2018/9/17 3:15
97682,上海古猗园,0,舒适,2018/9/17 3:15
97683,上海嘉定州桥,2900,舒适,2018/9/17 3:15
97684,上海植物园,0,舒适,2018/9/17 3:14
97685,上海科技馆,0,舒适,2018/9/17 3:13
97686,上海东林寺景区,0,舒适,2018/9/17 3:13
97687,上海植物园,0,舒适,2018/9/17 3:13
97688,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:13
97689,上海影视乐园,200,舒适,2018/9/17 3:12
97690,上海植物园,0,舒适,2018/9/17 3:12
97691,上海田子坊景区,200,舒适,2018/9/17 3:12
97692,上海大观园,0,舒适,2018/9/17 3:12
97693,上海金山嘴渔村景区,52,舒适,2018/9/17 3:11
97694,上海植物园,0,舒适,2018/9/17 3:11
97695,东方假日田园,0,舒适,2018/9/17 3:11
97696,上海月湖雕塑公园,0,舒适,2018/9/17 3:11
97697,上海古猗园,0,舒适,2018/9/17 3:10
97698,上海玻璃博物馆,0,舒适,2018/9/17 3:10
97699,上海植物园,0,舒适,2018/9/17 3:10
97700,上海植物园,0,舒适,2018/9/17 3:09
97701,上海植物园,0,舒适,2018/9/17 3:08
97702,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:08
97703,上海科技馆,0,舒适,2018/9/17 3:08
97704,上海植物园,0,舒适,2018/9/17 3:07
97705,上海田子坊景区,200,舒适,2018/9/17 3:07
97706,朱家角古镇,4,舒适,2018/9/17 3:07
97707,上海大观园,0,舒适,2018/9/17 3:07
97708,上海影视乐园,200,舒适,2018/9/17 3:07
97709,上海植物园,0,舒适,2018/9/17 3:06
97710,上海月湖雕塑公园,0,舒适,2018/9/17 3:06
97711,上海金山嘴渔村景区,53,舒适,2018/9/17 3:06
97712,东方假日田园,0,舒适,2018/9/17 3:06
97713,上海古猗园,0,舒适,2018/9/17 3:05
97714,上海玻璃博物馆,0,舒适,2018/9/17 3:05
97715,上海植物园,0,舒适,2018/9/17 3:04
97716,上海植物园,0,舒适,2018/9/17 3:03
97717,上海东林寺景区,0,舒适,2018/9/17 3:03
97718,上海科技馆,0,舒适,2018/9/17 3:03
97719,上海植物园,0,舒适,2018/9/17 3:02
97720,上海大观园,0,舒适,2018/9/17 3:02
97721,上海影视乐园,200,舒适,2018/9/17 3:02
97722,上海植物园,0,舒适,2018/9/17 3:01
97723,上海月湖雕塑公园,0,舒适,2018/9/17 3:01
97724,上海辰山植物园,0,舒适,2018/9/17 3:01
97725,上海佘山国家森林公园·西佘山园,668,舒适,2018/9/17 3:01
97726,上海金山嘴渔村景区,52,舒适,2018/9/17 3:01
97727,上海田子坊景区,200,舒适,2018/9/17 3:01
97728,东方假日田园,0,舒适,2018/9/17 3:01
97729,上海植物园,0,舒适,2018/9/17 3:00
97730,上海鲜花港,0,舒适,2018/9/17 3:00
97731,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/17 3:00
97732,碧海金沙景区,0,舒适,2018/9/17 3:00
97733,上海花米庄行乡村旅游景区,0,舒适,2018/9/17 3:00
97734,上海嘉定州桥,2986,舒适,2018/9/17 3:00
97735,上海海湾国家森林公园,0,舒适,2018/9/17 3:00
97736,上海玉穗绿苑,0,舒适,2018/9/17 3:00
97737,上海中医药博物馆,0,舒适,2018/9/17 3:00
97738,上海都市菜园景区,0,舒适,2018/9/17 3:00
97739,上海古猗园,0,舒适,2018/9/17 3:00
97740,上海玻璃博物馆,0,舒适,2018/9/17 3:00
97741,上海植物园,0,舒适,2018/9/17 2:59
97742,上海植物园,0,舒适,2018/9/17 2:58
97743,上海科技馆,0,舒适,2018/9/17 2:58
97744,上海影视乐园,200,舒适,2018/9/17 2:57
97745,上海植物园,0,舒适,2018/9/17 2:57
97746,上海大观园,0,舒适,2018/9/17 2:57
97747,上海植物园,0,舒适,2018/9/17 2:56
97748,上海月湖雕塑公园,0,舒适,2018/9/17 2:56
97749,上海金山嘴渔村景区,1,舒适,2018/9/17 2:56
97750,东方假日田园,0,舒适,2018/9/17 2:56
97751,上海田子坊景区,200,舒适,2018/9/17 2:56
97752,上海玻璃博物馆,0,舒适,2018/9/17 2:55
97753,上海植物园,0,舒适,2018/9/17 2:55
97754,上海古猗园,0,舒适,2018/9/17 2:55
97755,上海国际时尚中心,0,舒适,2018/9/17 2:55
97756,上海植物园,0,舒适,2018/9/17 2:54
97757,廊下生态园,0,舒适,2018/9/17 2:54
97758,上海植物园,0,舒适,2018/9/17 2:53
97759,上海东林寺景区,0,舒适,2018/9/17 2:52
97760,上海影视乐园,200,舒适,2018/9/17 2:52
97761,上海植物园,0,舒适,2018/9/17 2:52
97762,上海科技馆,0,舒适,2018/9/17 2:52
97763,上海大观园,0,舒适,2018/9/17 2:52
97764,上海月湖雕塑公园,0,舒适,2018/9/17 2:51
97765,上海金山嘴渔村景区,1,舒适,2018/9/17 2:51
97766,东方假日田园,0,舒适,2018/9/17 2:51
97767,上海植物园,0,舒适,2018/9/17 2:50
97768,上海古猗园,0,舒适,2018/9/17 2:50
97769,上海田子坊景区,200,舒适,2018/9/17 2:50
97770,上海玻璃博物馆,0,舒适,2018/9/17 2:50
97771,上海植物园,0,舒适,2018/9/17 2:49
97772,上海植物园,0,舒适,2018/9/17 2:48
97773,上海植物园,0,舒适,2018/9/17 2:47
97774,朱家角古镇,5,舒适,2018/9/17 2:47
97775,上海科技馆,0,舒适,2018/9/17 2:47
97776,上海大观园,0,舒适,2018/9/17 2:47
97777,上海植物园,0,舒适,2018/9/17 2:46
97778,上海辰山植物园,0,舒适,2018/9/17 2:46
97779,上海影视乐园,200,舒适,2018/9/17 2:46
97780,上海金山嘴渔村景区,1,舒适,2018/9/17 2:46
97781,东方假日田园,0,舒适,2018/9/17 2:46
97782,上海植物园,0,舒适,2018/9/17 2:45
97783,上海玻璃博物馆,0,舒适,2018/9/17 2:45
97784,上海月湖雕塑公园,0,舒适,2018/9/17 2:45
97785,上海古猗园,0,舒适,2018/9/17 2:45
97786,上海嘉定州桥,2986,舒适,2018/9/17 2:45
97787,上海田子坊景区,200,舒适,2018/9/17 2:45
97788,上海植物园,0,舒适,2018/9/17 2:44
97789,上海植物园,0,舒适,2018/9/17 2:43
97790,上海植物园,0,舒适,2018/9/17 2:42
97791,上海东林寺景区,0,舒适,2018/9/17 2:42
97792,上海科技馆,0,舒适,2018/9/17 2:42
97793,上海大观园,0,舒适,2018/9/17 2:42
97794,上海植物园,0,舒适,2018/9/17 2:41
97795,上海影视乐园,200,舒适,2018/9/17 2:41
97796,上海金山嘴渔村景区,1,舒适,2018/9/17 2:41
97797,东方假日田园,0,舒适,2018/9/17 2:41
97798,上海植物园,0,舒适,2018/9/17 2:40
97799,上海古猗园,0,舒适,2018/9/17 2:40
97800,上海月湖雕塑公园,0,舒适,2018/9/17 2:40
97801,上海玻璃博物馆,0,舒适,2018/9/17 2:40
97802,上海田子坊景区,200,舒适,2018/9/17 2:39
97803,上海植物园,0,舒适,2018/9/17 2:39
97804,上海植物园,0,舒适,2018/9/17 2:38
97805,上海科技馆,0,舒适,2018/9/17 2:37
97806,上海大观园,0,舒适,2018/9/17 2:37
97807,上海植物园,0,舒适,2018/9/17 2:36
97808,东方假日田园,0,舒适,2018/9/17 2:36
97809,上海金山嘴渔村景区,1,舒适,2018/9/17 2:36
97810,上海影视乐园,200,舒适,2018/9/17 2:36
97811,上海植物园,0,舒适,2018/9/17 2:35
97812,上海古猗园,0,舒适,2018/9/17 2:35
97813,上海月湖雕塑公园,0,舒适,2018/9/17 2:35
97814,上海玻璃博物馆,0,舒适,2018/9/17 2:35
97815,上海植物园,0,舒适,2018/9/17 2:34
97816,上海田子坊景区,200,舒适,2018/9/17 2:34
97817,上海植物园,0,舒适,2018/9/17 2:33
97818,上海大观园,0,舒适,2018/9/17 2:32
97819,上海植物园,0,舒适,2018/9/17 2:32
97820,上海东林寺景区,0,舒适,2018/9/17 2:32
97821,上海科技馆,0,舒适,2018/9/17 2:32
97822,上海辰山植物园,0,舒适,2018/9/17 2:31
97823,东方假日田园,0,舒适,2018/9/17 2:31
97824,上海植物园,0,舒适,2018/9/17 2:31
97825,上海影视乐园,200,舒适,2018/9/17 2:31
97826,上海金山嘴渔村景区,3,舒适,2018/9/17 2:31
97827,上海鲜花港,0,舒适,2018/9/17 2:30
97828,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/17 2:30
97829,碧海金沙景区,0,舒适,2018/9/17 2:30
97830,上海花米庄行乡村旅游景区,0,舒适,2018/9/17 2:30
97831,上海玻璃博物馆,0,舒适,2018/9/17 2:30
97832,上海海湾国家森林公园,0,舒适,2018/9/17 2:30
97833,上海植物园,0,舒适,2018/9/17 2:30
97834,上海中医药博物馆,0,舒适,2018/9/17 2:30
97835,上海月湖雕塑公园,0,舒适,2018/9/17 2:30
97836,上海都市菜园景区,0,舒适,2018/9/17 2:30
97837,上海嘉定州桥,2984,舒适,2018/9/17 2:30
97838,上海古猗园,0,舒适,2018/9/17 2:30
97839,上海玉穗绿苑,0,舒适,2018/9/17 2:30
97840,上海植物园,0,舒适,2018/9/17 2:29
97841,上海田子坊景区,200,舒适,2018/9/17 2:28
97842,上海植物园,0,舒适,2018/9/17 2:28
97843,上海植物园,0,舒适,2018/9/17 2:27
97844,朱家角古镇,5,舒适,2018/9/17 2:27
97845,上海科技馆,0,舒适,2018/9/17 2:27
97846,上海大观园,0,舒适,2018/9/17 2:27
97847,东方假日田园,0,舒适,2018/9/17 2:26
97848,上海影视乐园,200,舒适,2018/9/17 2:26
97849,上海金山嘴渔村景区,3,舒适,2018/9/17 2:26
97850,上海植物园,0,舒适,2018/9/17 2:25
97851,上海古猗园,0,舒适,2018/9/17 2:25
97852,上海月湖雕塑公园,0,舒适,2018/9/17 2:25
97853,上海玻璃博物馆,0,舒适,2018/9/17 2:25
97854,上海植物园,0,舒适,2018/9/17 2:24
97855,廊下生态园,0,舒适,2018/9/17 2:24
97856,上海田子坊景区,200,舒适,2018/9/17 2:23
97857,上海植物园,0,舒适,2018/9/17 2:23
97858,上海植物园,0,舒适,2018/9/17 2:22
97859,上海科技馆,0,舒适,2018/9/17 2:22
97860,上海大观园,0,舒适,2018/9/17 2:22
97861,上海东林寺景区,0,舒适,2018/9/17 2:22
97862,上海植物园,0,舒适,2018/9/17 2:21
97863,上海影视乐园,200,舒适,2018/9/17 2:21
97864,东方假日田园,0,舒适,2018/9/17 2:21
97865,上海金山嘴渔村景区,3,舒适,2018/9/17 2:21
97866,上海植物园,0,舒适,2018/9/17 2:20
97867,上海古猗园,0,舒适,2018/9/17 2:20
97868,上海月湖雕塑公园,0,舒适,2018/9/17 2:20
97869,上海玻璃博物馆,0,舒适,2018/9/17 2:20
97870,上海植物园,0,舒适,2018/9/17 2:19
97871,上海植物园,0,舒适,2018/9/17 2:18
97872,上海植物园,0,舒适,2018/9/17 2:17
97873,上海田子坊景区,200,舒适,2018/9/17 2:17
97874,上海大观园,0,舒适,2018/9/17 2:17
97875,上海科技馆,0,舒适,2018/9/17 2:17
97876,上海辰山植物园,0,舒适,2018/9/17 2:16
97877,东方假日田园,0,舒适,2018/9/17 2:16
97878,上海植物园,0,舒适,2018/9/17 2:16
97879,上海影视乐园,200,舒适,2018/9/17 2:16
97880,上海金山嘴渔村景区,3,舒适,2018/9/17 2:16
97881,上海月湖雕塑公园,0,舒适,2018/9/17 2:15
97882,上海玻璃博物馆,0,舒适,2018/9/17 2:15
97883,上海植物园,0,舒适,2018/9/17 2:15
97884,上海古猗园,0,舒适,2018/9/17 2:15
97885,上海嘉定州桥,2998,舒适,2018/9/17 2:15
97886,上海植物园,0,舒适,2018/9/17 2:14
97887,上海植物园,0,舒适,2018/9/17 2:13
97888,上海科技馆,0,舒适,2018/9/17 2:12
97889,上海东林寺景区,0,舒适,2018/9/17 2:12
97890,上海田子坊景区,200,舒适,2018/9/17 2:12
97891,上海大观园,0,舒适,2018/9/17 2:12
97892,上海植物园,0,舒适,2018/9/17 2:11
97893,上海金山嘴渔村景区,3,舒适,2018/9/17 2:11
97894,上海影视乐园,200,舒适,2018/9/17 2:11
97895,东方假日田园,0,舒适,2018/9/17 2:11
97896,上海植物园,0,舒适,2018/9/17 2:10
97897,上海古猗园,0,舒适,2018/9/17 2:10
97898,上海玻璃博物馆,0,舒适,2018/9/17 2:10
97899,上海月湖雕塑公园,0,舒适,2018/9/17 2:10
97900,上海植物园,0,舒适,2018/9/17 2:09
97901,上海植物园,0,舒适,2018/9/17 2:08
97902,上海植物园,0,舒适,2018/9/17 2:07
97903,上海田子坊景区,200,舒适,2018/9/17 2:07
97904,朱家角古镇,4,舒适,2018/9/17 2:07
97905,上海大观园,0,舒适,2018/9/17 2:07
97906,上海科技馆,0,舒适,2018/9/17 2:07
97907,上海植物园,0,舒适,2018/9/17 2:06
97908,上海金山嘴渔村景区,3,舒适,2018/9/17 2:06
97909,东方假日田园,0,舒适,2018/9/17 2:06
97910,上海影视乐园,200,舒适,2018/9/17 2:06
97911,上海植物园,0,舒适,2018/9/17 2:05
97912,上海古猗园,0,舒适,2018/9/17 2:05
97913,上海玻璃博物馆,0,舒适,2018/9/17 2:05
97914,上海月湖雕塑公园,0,舒适,2018/9/17 2:05
97915,上海植物园,0,舒适,2018/9/17 2:04
97916,上海植物园,0,舒适,2018/9/17 2:03
97917,上海植物园,0,舒适,2018/9/17 2:02
97918,上海东林寺景区,0,舒适,2018/9/17 2:02
97919,上海大观园,0,舒适,2018/9/17 2:02
97920,上海科技馆,0,舒适,2018/9/17 2:02
97921,上海植物园,0,舒适,2018/9/17 2:01
97922,上海影视乐园,200,舒适,2018/9/17 2:01
97923,上海田子坊景区,200,舒适,2018/9/17 2:01
97924,东方假日田园,0,舒适,2018/9/17 2:01
97925,上海金山嘴渔村景区,3,舒适,2018/9/17 2:01
97926,上海辰山植物园,0,舒适,2018/9/17 2:01
97927,上海植物园,0,舒适,2018/9/17 2:00
97928,上海鲜花港,0,舒适,2018/9/17 2:00
97929,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/9/17 2:00
97930,碧海金沙景区,0,舒适,2018/9/17 2:00
97931,上海玻璃博物馆,0,舒适,2018/9/17 2:00
97932,上海嘉定州桥,2994,舒适,2018/9/17 2:00
97933,上海海湾国家森林公园,0,舒适,2018/9/17 2:00
97934,上海玉穗绿苑,0,舒适,2018/9/17 2:00
97935,上海中医药博物馆,0,舒适,2018/9/17 2:00
97936,上海都市菜园景区,0,舒适,2018/9/17 2:00
97937,上海古猗园,0,舒适,2018/9/17 2:00
97938,上海花米庄行乡村旅游景区,0,舒适,2018/9/17 2:00
97939,上海月湖雕塑公园,0,舒适,2018/9/17 1:59
97940,上海植物园,0,舒适,2018/9/17 1:59
97941,上海植物园,0,舒适,2018/9/17 1:57
97942,上海大观园,0,舒适,2018/9/17 1:57
97943,上海科技馆,0,舒适,2018/9/17 1:57
97944,上海植物园,0,舒适,2018/9/17 1:56
97945,上海金山嘴渔村景区,3,舒适,2018/9/17 1:56
97946,东方假日田园,0,舒适,2018/9/17 1:56
97947,上海影视乐园,200,舒适,2018/9/17 1:56
97948,上海田子坊景区,200,舒适,2018/9/17 1:56
97949,上海古猗园,0,舒适,2018/9/17 1:55
97950,上海植物园,0,舒适,2018/9/17 1:55
97951,上海国际时尚中心,0,舒适,2018/9/17 1:55
97952,上海玻璃博物馆,0,舒适,2018/9/17 1:55
97953,上海植物园,0,舒适,2018/9/17 1:54
97954,廊下生态园,0,舒适,2018/9/17 1:54
97955,上海月湖雕塑公园,0,舒适,2018/9/17 1:54
97956,上海植物园,0,舒适,2018/9/17 1:53
97957,上海东林寺景区,0,舒适,2018/9/17 1:52
97958,上海科技馆,0,舒适,2018/9/17 1:52
97959,上海大观园,0,舒适,2018/9/17 1:52
97960,上海植物园,0,舒适,2018/9/17 1:52
97961,上海植物园,0,舒适,2018/9/17 1:51
97962,上海影视乐园,200,舒适,2018/9/17 1:51
97963,上海金山嘴渔村景区,3,舒适,2018/9/17 1:51
97964,东方假日田园,0,舒适,2018/9/17 1:51
97965,上海玻璃博物馆,0,舒适,2018/9/17 1:50
97966,上海田子坊景区,200,舒适,2018/9/17 1:50
97967,上海古猗园,0,舒适,2018/9/17 1:50
97968,上海植物园,0,舒适,2018/9/17 1:50
97969,上海植物园,0,舒适,2018/9/17 1:49
97970,上海月湖雕塑公园,0,舒适,2018/9/17 1:49
97971,上海植物园,0,舒适,2018/9/17 1:48
97972,上海植物园,0,舒适,2018/9/17 1:47
97973,上海大观园,0,舒适,2018/9/17 1:47
97974,上海科技馆,0,舒适,2018/9/17 1:47
97975,上海辰山植物园,0,舒适,2018/9/17 1:46
97976,上海植物园,0,舒适,2018/9/17 1:46
97977,东方假日田园,0,舒适,2018/9/17 1:46
97978,上海金山嘴渔村景区,3,舒适,2018/9/17 1:46
97979,上海古猗园,0,舒适,2018/9/17 1:45
97980,上海田子坊景区,200,舒适,2018/9/17 1:45
97981,上海植物园,0,舒适,2018/9/17 1:45
97982,上海玻璃博物馆,0,舒适,2018/9/17 1:45
97983,上海嘉定州桥,2998,舒适,2018/9/17 1:45
97984,上海影视乐园,200,舒适,2018/9/17 1:45
97985,上海月湖雕塑公园,0,舒适,2018/9/17 1:44
97986,上海植物园,0,舒适,2018/9/17 1:43
97987,上海植物园,0,舒适,2018/9/17 1:42
97988,上海大观园,0,舒适,2018/9/17 1:42
97989,上海东林寺景区,0,舒适,2018/9/17 1:42
97990,上海金山嘴渔村景区,3,舒适,2018/9/17 1:41
97991,上海植物园,0,舒适,2018/9/17 1:41
97992,东方假日田园,0,舒适,2018/9/17 1:41
97993,上海科技馆,0,舒适,2018/9/17 1:41
97994,上海植物园,0,舒适,2018/9/17 1:40
97995,上海玻璃博物馆,0,舒适,2018/9/17 1:40
97996,上海影视乐园,200,舒适,2018/9/17 1:40
97997,上海古猗园,0,舒适,2018/9/17 1:40
97998,上海植物园,0,舒适,2018/9/17 1:39
97999,上海月湖雕塑公园,0,舒适,2018/9/17 1:39
98000,上海田子坊景区,200,舒适,2018/9/17 1:39
98001,上海植物园,0,舒适,2018/9/17 1:38
98002,上海大观园,0,舒适,2018/9/17 1:37
98003,上海植物园,0,舒适,2018/9/17 1:37
98004,上海植物园,0,舒适,2018/9/17 1:36
98005,上海科技馆,0,舒适,2018/9/17 1:36
98006,上海金山嘴渔村景区,3,舒适,2018/9/17 1:36
98007,东方假日田园,0,舒适,2018/9/17 1:36
98008,上海玻璃博物馆,0,舒适,2018/9/17 1:35
98009,上海植物园,0,舒适,2018/9/17 1:35
98010,上海古猗园,0,舒适,2018/9/17 1:35
98011,上海影视乐园,200,舒适,2018/9/17 1:35
98012,上海田子坊景区,200,舒适,2018/9/17 1:34
98013,上海植物园,0,舒适,2018/9/17 1:34
98014,上海月湖雕塑公园,0,舒适,2018/9/17 1:34
98015,上海植物园,0,舒适,2018/9/17 1:33
98016,上海大观园,0,舒适,2018/9/17 1:32
98017,东方假日田园,0,舒适,2018/9/17 1:31
