序号,景区名称,客流数,舒适度,时间
339171,上海都市菜园景区,13,舒适,2018/8/6 22:00
339172,上海海湾国家森林公园,125,舒适,2018/8/6 22:00
339173,上海嘉定州桥,178,舒适,2018/8/6 22:00
339174,上海玉穗绿苑,0,舒适,2018/8/6 22:00
339175,上海植物园,5103,舒适,2018/8/6 21:59
339176,上海鲁迅公园,328,舒适,2018/8/6 21:59
339177,上海月湖雕塑公园,0,舒适,2018/8/6 21:59
339178,上海老码头景区,324,舒适,2018/8/6 21:59
339179,上海影视乐园,200,舒适,2018/8/6 21:59
339180,上海田子坊景区,257,舒适,2018/8/6 21:59
339181,上海植物园,5103,舒适,2018/8/6 21:58
339182,东方假日田园,0,舒适,2018/8/6 21:58
339183,上海大观园,3,舒适,2018/8/6 21:58
339184,上海鲁迅公园,329,舒适,2018/8/6 21:57
339185,上海植物园,5103,舒适,2018/8/6 21:57
339186,上海老码头景区,447,舒适,2018/8/6 21:56
339187,上海M50创意园,812,舒适,2018/8/6 21:56
339188,上海海洋水族馆,0,舒适,2018/8/6 21:56
339189,上海植物园,5103,舒适,2018/8/6 21:56
339190,上海召稼楼景区,6685,一般,2018/8/6 21:56
339191,上海和平公园,2164,舒适,2018/8/6 21:56
339192,上海召稼楼景区,6685,一般,2018/8/6 21:56
339193,上海召稼楼景区,6685,一般,2018/8/6 21:56
339194,上海鲁迅公园,332,舒适,2018/8/6 21:55
339195,朱家角古镇,700,舒适,2018/8/6 21:55
339196,上海长风公园,0,舒适,2018/8/6 21:55
339197,上海植物园,5103,舒适,2018/8/6 21:55
339198,上海科技馆,0,舒适,2018/8/6 21:55
339199,上海古猗园,0,舒适,2018/8/6 21:55
339200,上海国际时尚中心,352,舒适,2018/8/6 21:55
339201,上海影视乐园,200,舒适,2018/8/6 21:54
339202,上海植物园,5103,舒适,2018/8/6 21:54
339203,上海世纪公园,871,舒适,2018/8/6 21:54
339204,上海月湖雕塑公园,0,舒适,2018/8/6 21:54
339205,上海环球金融中心观光厅,513,舒适,2018/8/6 21:53
339206,上海田子坊景区,375,舒适,2018/8/6 21:53
339207,上海老码头景区,413,舒适,2018/8/6 21:53
339208,上海鲁迅公园,330,舒适,2018/8/6 21:53
339209,上海大观园,3,舒适,2018/8/6 21:53
339210,东方假日田园,0,舒适,2018/8/6 21:53
339211,上海植物园,5103,舒适,2018/8/6 21:53
339212,周浦花海,1156,较舒适,2018/8/6 21:52
339213,上海植物园,5103,舒适,2018/8/6 21:52
339214,上海召稼楼景区,6685,一般,2018/8/6 21:51
339215,上海植物园,5103,舒适,2018/8/6 21:51
339216,上海召稼楼景区,6685,一般,2018/8/6 21:51
339217,上海古猗园,0,舒适,2018/8/6 21:51
339218,上海鲁迅公园,330,舒适,2018/8/6 21:51
339219,上海科技馆,0,舒适,2018/8/6 21:50
339220,上海老码头景区,236,舒适,2018/8/6 21:50
339221,上海植物园,5103,舒适,2018/8/6 21:49
339222,上海月湖雕塑公园,0,舒适,2018/8/6 21:49
339223,上海影视乐园,200,舒适,2018/8/6 21:49
339224,上海鲁迅公园,328,舒适,2018/8/6 21:49
339225,东方假日田园,0,舒适,2018/8/6 21:48
339226,上海田子坊景区,446,舒适,2018/8/6 21:48
339227,上海大观园,3,舒适,2018/8/6 21:48
339228,上海植物园,5103,舒适,2018/8/6 21:48
339229,上海植物园,5103,舒适,2018/8/6 21:47
339230,上海老码头景区,358,舒适,2018/8/6 21:47
339231,上海鲁迅公园,328,舒适,2018/8/6 21:47
339232,上海植物园,5103,舒适,2018/8/6 21:46
339233,上海召稼楼景区,6685,一般,2018/8/6 21:46
339234,上海召稼楼景区,6685,一般,2018/8/6 21:46
339235,上海和平公园,2145,舒适,2018/8/6 21:46
339236,上海召稼楼景区,6685,一般,2018/8/6 21:46
339237,锦江乐园,393,舒适,2018/8/6 21:45
339238,锦江乐园,393,舒适,2018/8/6 21:45
339239,上海植物园,5103,舒适,2018/8/6 21:45
339240,上海古猗园,0,舒适,2018/8/6 21:45
339241,上海海湾国家森林公园,125,舒适,2018/8/6 21:45
339242,上海科技馆,0,舒适,2018/8/6 21:45
339243,上海嘉定州桥,326,舒适,2018/8/6 21:45
339244,上海鲁迅公园,330,舒适,2018/8/6 21:45
339245,上海植物园,5103,舒适,2018/8/6 21:44
339246,上海老码头景区,481,舒适,2018/8/6 21:44
339247,上海世纪公园,871,舒适,2018/8/6 21:44
339248,上海月湖雕塑公园,0,舒适,2018/8/6 21:44
339249,上海影视乐园,200,舒适,2018/8/6 21:44
339250,上海植物园,5103,舒适,2018/8/6 21:43
339251,东方假日田园,0,舒适,2018/8/6 21:43
339252,上海大观园,3,舒适,2018/8/6 21:43
339253,上海鲁迅公园,334,舒适,2018/8/6 21:43
339254,上海植物园,5103,舒适,2018/8/6 21:42
339255,上海田子坊景区,487,舒适,2018/8/6 21:42
339256,周浦花海,1156,较舒适,2018/8/6 21:42
339257,上海鲁迅公园,327,舒适,2018/8/6 21:41
339258,上海植物园,5103,舒适,2018/8/6 21:41
339259,上海召稼楼景区,6685,一般,2018/8/6 21:41
339260,上海召稼楼景区,6685,一般,2018/8/6 21:41
339261,上海长风公园,0,舒适,2018/8/6 21:40
339262,上海科技馆,0,舒适,2018/8/6 21:40
339263,上海植物园,5103,舒适,2018/8/6 21:40
339264,上海古猗园,0,舒适,2018/8/6 21:40
339265,上海老码头景区,304,舒适,2018/8/6 21:40
339266,上海影视乐园,200,舒适,2018/8/6 21:39
339267,上海鲁迅公园,333,舒适,2018/8/6 21:39
339268,上海月湖雕塑公园,0,舒适,2018/8/6 21:39
339269,上海大观园,3,舒适,2018/8/6 21:38
339270,上海植物园,5103,舒适,2018/8/6 21:38
339271,上海植物园,5103,舒适,2018/8/6 21:37
339272,上海老码头景区,427,舒适,2018/8/6 21:37
339273,上海田子坊景区,549,舒适,2018/8/6 21:37
339274,上海鲁迅公园,336,舒适,2018/8/6 21:37
339275,上海召稼楼景区,6685,一般,2018/8/6 21:36
339276,上海植物园,5103,舒适,2018/8/6 21:36
339277,上海召稼楼景区,6685,一般,2018/8/6 21:36
339278,上海和平公园,2125,舒适,2018/8/6 21:36
339279,上海植物园,5103,舒适,2018/8/6 21:35
339280,上海鲁迅公园,339,舒适,2018/8/6 21:35
339281,上海古猗园,0,舒适,2018/8/6 21:35
339282,上海科技馆,0,舒适,2018/8/6 21:35
339283,朱家角古镇,700,舒适,2018/8/6 21:35
339284,上海世纪公园,871,舒适,2018/8/6 21:34
339285,上海老码头景区,393,舒适,2018/8/6 21:34
339286,上海影视乐园,200,舒适,2018/8/6 21:34
339287,上海植物园,5103,舒适,2018/8/6 21:34
339288,东方假日田园,0,舒适,2018/8/6 21:33
339289,上海植物园,5103,舒适,2018/8/6 21:33
339290,上海鲁迅公园,342,舒适,2018/8/6 21:33
339291,上海大观园,3,舒适,2018/8/6 21:33
339292,上海月湖雕塑公园,0,舒适,2018/8/6 21:33
339293,周浦花海,1156,较舒适,2018/8/6 21:32
339294,上海植物园,5103,舒适,2018/8/6 21:32
339295,上海植物园,5103,舒适,2018/8/6 21:31
339296,上海鲁迅公园,340,舒适,2018/8/6 21:31
339297,上海田子坊景区,666,舒适,2018/8/6 21:31
339298,上海召稼楼景区,6685,一般,2018/8/6 21:31
339299,上海召稼楼景区,6685,一般,2018/8/6 21:31
339300,上海召稼楼景区,6685,一般,2018/8/6 21:31
339301,上海老码头景区,216,舒适,2018/8/6 21:31
339302,上海植物园,5103,舒适,2018/8/6 21:30
339303,锦江乐园,392,舒适,2018/8/6 21:30
339304,上海市青少年校外活动营地——东方绿舟,2231,舒适,2018/8/6 21:30
339305,碧海金沙景区,18,舒适,2018/8/6 21:30
339306,上海花米庄行乡村旅游景区,0,舒适,2018/8/6 21:30
339307,上海玉穗绿苑,0,舒适,2018/8/6 21:30
339308,上海中医药博物馆,75,舒适,2018/8/6 21:30
339309,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:30
339310,上海科技馆,0,舒适,2018/8/6 21:30
339311,上海都市菜园景区,13,舒适,2018/8/6 21:30
339312,上海海湾国家森林公园,125,舒适,2018/8/6 21:30
339313,上海嘉定州桥,494,舒适,2018/8/6 21:30
339314,上海古猗园,0,舒适,2018/8/6 21:30
339315,锦江乐园,392,舒适,2018/8/6 21:30
339316,上海鲜花港,18,舒适,2018/8/6 21:30
339317,上海植物园,5103,舒适,2018/8/6 21:29
339318,上海鲁迅公园,342,舒适,2018/8/6 21:29
339319,上海大观园,3,舒适,2018/8/6 21:28
339320,东方假日田园,0,舒适,2018/8/6 21:28
339321,上海植物园,5103,舒适,2018/8/6 21:28
339322,上海老码头景区,338,舒适,2018/8/6 21:28
339323,上海影视乐园,200,舒适,2018/8/6 21:28
339324,上海月湖雕塑公园,0,舒适,2018/8/6 21:28
339325,上海鲁迅公园,342,舒适,2018/8/6 21:27
339326,上海田子坊景区,762,舒适,2018/8/6 21:26
339327,上海杜莎夫人蜡像馆,502,舒适,2018/8/6 21:26
339328,上海植物园,5103,舒适,2018/8/6 21:26
339329,上海M50创意园,825,舒适,2018/8/6 21:26
339330,上海和平公园,2106,舒适,2018/8/6 21:26
339331,上海海洋水族馆,0,舒适,2018/8/6 21:26
339332,上海科技馆,0,舒适,2018/8/6 21:25
339333,上海老码头景区,461,舒适,2018/8/6 21:25
339334,上海古猗园,0,舒适,2018/8/6 21:25
339335,上海召稼楼景区,6685,一般,2018/8/6 21:25
339336,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:25
339337,上海植物园,5103,舒适,2018/8/6 21:25
339338,上海鲁迅公园,347,舒适,2018/8/6 21:25
339339,上海长风公园,0,舒适,2018/8/6 21:25
339340,上海召稼楼景区,6685,一般,2018/8/6 21:25
339341,上海植物园,5103,舒适,2018/8/6 21:24
339342,上海世纪公园,871,舒适,2018/8/6 21:24
339343,上海植物园,5103,舒适,2018/8/6 21:23
339344,上海鲁迅公园,342,舒适,2018/8/6 21:23
339345,上海影视乐园,200,舒适,2018/8/6 21:23
339346,东方假日田园,0,舒适,2018/8/6 21:23
339347,上海月湖雕塑公园,0,舒适,2018/8/6 21:23
339348,上海大观园,3,舒适,2018/8/6 21:23
339349,上海植物园,5103,舒适,2018/8/6 21:22
339350,上海老码头景区,284,舒适,2018/8/6 21:22
339351,周浦花海,1156,较舒适,2018/8/6 21:22
339352,上海鲁迅公园,343,舒适,2018/8/6 21:21
339353,上海植物园,5103,舒适,2018/8/6 21:21
339354,上海古猗园,0,舒适,2018/8/6 21:20
339355,上海召稼楼景区,6685,一般,2018/8/6 21:20
339356,上海植物园,5103,舒适,2018/8/6 21:20
339357,上海召稼楼景区,6685,一般,2018/8/6 21:20
339358,上海科技馆,0,舒适,2018/8/6 21:20
339359,上海田子坊景区,822,舒适,2018/8/6 21:20
339360,上海召稼楼景区,6685,一般,2018/8/6 21:20
339361,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:20
339362,上海植物园,5103,舒适,2018/8/6 21:19
339363,上海老码头景区,407,舒适,2018/8/6 21:19
339364,上海鲁迅公园,337,舒适,2018/8/6 21:19
339365,上海植物园,5103,舒适,2018/8/6 21:18
339366,上海大观园,3,舒适,2018/8/6 21:18
339367,上海影视乐园,200,舒适,2018/8/6 21:18
339368,上海月湖雕塑公园,0,舒适,2018/8/6 21:18
339369,东方假日田园,0,舒适,2018/8/6 21:18
339370,上海鲁迅公园,337,舒适,2018/8/6 21:17
339371,上海植物园,5103,舒适,2018/8/6 21:17
339372,上海古猗园,0,舒适,2018/8/6 21:16
339373,上海和平公园,2098,舒适,2018/8/6 21:16
339374,上海老码头景区,373,舒适,2018/8/6 21:16
339375,上海植物园,5103,舒适,2018/8/6 21:15
339376,上海鲁迅公园,337,舒适,2018/8/6 21:15
339377,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:15
339378,上海田子坊景区,925,舒适,2018/8/6 21:15
339379,上海科技馆,0,舒适,2018/8/6 21:15
339380,锦江乐园,390,舒适,2018/8/6 21:15
339381,上海海湾国家森林公园,125,舒适,2018/8/6 21:15
339382,上海嘉定州桥,642,舒适,2018/8/6 21:15
339383,上海召稼楼景区,6685,一般,2018/8/6 21:15
339384,上海召稼楼景区,6685,一般,2018/8/6 21:15
339385,锦江乐园,390,舒适,2018/8/6 21:15
339386,朱家角古镇,700,舒适,2018/8/6 21:15
339387,上海世纪公园,871,舒适,2018/8/6 21:14
339388,上海植物园,5103,舒适,2018/8/6 21:14
339389,上海鲁迅公园,342,舒适,2018/8/6 21:13
339390,上海大观园,3,舒适,2018/8/6 21:13
339391,上海国际旅游度假区,36538,舒适,2018/8/6 21:13
339392,上海植物园,5103,舒适,2018/8/6 21:13
339393,东方假日田园,0,舒适,2018/8/6 21:13
339394,上海影视乐园,200,舒适,2018/8/6 21:13
339395,上海老码头景区,495,舒适,2018/8/6 21:13
339396,上海月湖雕塑公园,0,舒适,2018/8/6 21:13
339397,上海植物园,5103,舒适,2018/8/6 21:12
339398,周浦花海,1156,较舒适,2018/8/6 21:12
339399,上海鲁迅公园,335,舒适,2018/8/6 21:11
339400,上海植物园,5103,舒适,2018/8/6 21:11
339401,上海召稼楼景区,6685,一般,2018/8/6 21:10
339402,上海古猗园,0,舒适,2018/8/6 21:10
339403,上海召稼楼景区,6685,一般,2018/8/6 21:10
339404,上海老码头景区,318,舒适,2018/8/6 21:10
339405,上海植物园,5103,舒适,2018/8/6 21:10
339406,上海长风公园,0,舒适,2018/8/6 21:10
339407,上海召稼楼景区,6685,一般,2018/8/6 21:10
339408,上海植物园,5103,舒适,2018/8/6 21:09
339409,上海鲁迅公园,337,舒适,2018/8/6 21:09
339410,上海科技馆,0,舒适,2018/8/6 21:09
339411,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:09
339412,上海田子坊景区,984,舒适,2018/8/6 21:09
339413,上海植物园,5103,舒适,2018/8/6 21:08
339414,上海大观园,3,舒适,2018/8/6 21:08
339415,东方假日田园,0,舒适,2018/8/6 21:08
339416,上海国际旅游度假区,17538,舒适,2018/8/6 21:08
339417,上海影视乐园,200,舒适,2018/8/6 21:08
339418,上海月湖雕塑公园,0,舒适,2018/8/6 21:08
339419,上海植物园,5103,舒适,2018/8/6 21:07
339420,上海老码头景区,441,舒适,2018/8/6 21:07
339421,上海鲁迅公园,324,舒适,2018/8/6 21:07
339422,上海环球金融中心观光厅,970,舒适,2018/8/6 21:06
339423,上海和平公园,2115,舒适,2018/8/6 21:06
339424,上海植物园,5103,舒适,2018/8/6 21:06
339425,上海植物园,5103,舒适,2018/8/6 21:05
339426,上海鲁迅公园,309,舒适,2018/8/6 21:05
339427,上海召稼楼景区,6685,一般,2018/8/6 21:05
339428,上海召稼楼景区,6685,一般,2018/8/6 21:05
339429,上海古猗园,0,舒适,2018/8/6 21:05
339430,上海田子坊景区,1081,舒适,2018/8/6 21:04
339431,上海老码头景区,264,舒适,2018/8/6 21:04
339432,上海世纪公园,871,舒适,2018/8/6 21:04
339433,上海科技馆,0,舒适,2018/8/6 21:04
339434,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 21:04
339435,上海植物园,5103,舒适,2018/8/6 21:03
339436,上海鲁迅公园,309,舒适,2018/8/6 21:03
339437,东方假日田园,0,舒适,2018/8/6 21:03
339438,上海影视乐园,200,舒适,2018/8/6 21:03
339439,上海大观园,3,舒适,2018/8/6 21:03
339440,上海植物园,5103,舒适,2018/8/6 21:02
339441,上海月湖雕塑公园,0,舒适,2018/8/6 21:02
339442,周浦花海,1156,较舒适,2018/8/6 21:02
339443,上海植物园,5103,舒适,2018/8/6 21:01
339444,上海老码头景区,386,舒适,2018/8/6 21:01
339445,上海古猗园,0,舒适,2018/8/6 21:01
339446,上海鲁迅公园,316,舒适,2018/8/6 21:01
339447,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/8/6 21:00
339448,上海国际旅游度假区--星愿公园,0,舒适,2018/8/6 21:00
339449,锦江乐园,387,舒适,2018/8/6 21:00
339450,上海植物园,5103,舒适,2018/8/6 21:00
339451,上海鲜花港,18,舒适,2018/8/6 21:00
339452,上海市青少年校外活动营地——东方绿舟,2231,舒适,2018/8/6 21:00
339453,碧海金沙景区,18,舒适,2018/8/6 21:00
339454,上海花米庄行乡村旅游景区,0,舒适,2018/8/6 21:00
339455,上海玉穗绿苑,0,舒适,2018/8/6 21:00
339456,上海中医药博物馆,75,舒适,2018/8/6 21:00
339457,上海都市菜园景区,13,舒适,2018/8/6 21:00
339458,上海海湾国家森林公园,125,舒适,2018/8/6 21:00
339459,上海嘉定州桥,820,舒适,2018/8/6 21:00
339460,上海汽车博览公园,0,舒适,2018/8/6 21:00
339461,上海召稼楼景区,6685,一般,2018/8/6 21:00
339462,上海召稼楼景区,6685,一般,2018/8/6 21:00
339463,锦江乐园,387,舒适,2018/8/6 21:00
339464,上海植物园,5103,舒适,2018/8/6 20:59
339465,上海鲁迅公园,383,舒适,2018/8/6 20:59
339466,上海国际旅游度假区--奕欧来精品购物村,0,舒适,2018/8/6 20:59
339467,上海科技馆,0,舒适,2018/8/6 20:59
339468,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 20:59
339469,上海植物园,5103,舒适,2018/8/6 20:58
339470,上海大观园,3,舒适,2018/8/6 20:58
339471,上海田子坊景区,1171,舒适,2018/8/6 20:58
339472,上海老码头景区,353,舒适,2018/8/6 20:58
339473,东方假日田园,0,舒适,2018/8/6 20:58
339474,上海影视乐园,200,舒适,2018/8/6 20:58
339475,上海植物园,5103,舒适,2018/8/6 20:57
339476,上海鲁迅公园,397,舒适,2018/8/6 20:57
339477,上海月湖雕塑公园,0,舒适,2018/8/6 20:57
339478,上海植物园,5103,舒适,2018/8/6 20:56
339479,上海海洋水族馆,0,舒适,2018/8/6 20:56
339480,上海和平公园,2163,舒适,2018/8/6 20:56
339481,上海M50创意园,857,舒适,2018/8/6 20:56
339482,上海杜莎夫人蜡像馆,503,舒适,2018/8/6 20:56
339483,上海植物园,5103,舒适,2018/8/6 20:55
339484,上海鲁迅公园,416,舒适,2018/8/6 20:55
339485,朱家角古镇,700,舒适,2018/8/6 20:55
339486,上海长风公园,0,舒适,2018/8/6 20:55
339487,上海召稼楼景区,6685,一般,2018/8/6 20:55
339488,上海国际时尚中心,750,舒适,2018/8/6 20:55
339489,上海古猗园,0,舒适,2018/8/6 20:55
339490,上海召稼楼景区,6685,一般,2018/8/6 20:55
339491,上海召稼楼景区,6685,一般,2018/8/6 20:55
339492,上海老码头景区,475,舒适,2018/8/6 20:55
339493,上海植物园,5103,舒适,2018/8/6 20:54
339494,上海世纪公园,871,舒适,2018/8/6 20:54
339495,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 20:54
339496,上海科技馆,0,舒适,2018/8/6 20:54
339497,上海鲁迅公园,444,舒适,2018/8/6 20:53
339498,上海大观园,3,舒适,2018/8/6 20:53
339499,东方假日田园,0,舒适,2018/8/6 20:53
339500,上海田子坊景区,1246,舒适,2018/8/6 20:53
339501,上海影视乐园,200,舒适,2018/8/6 20:53
339502,上海植物园,5103,舒适,2018/8/6 20:52
339503,上海月湖雕塑公园,0,舒适,2018/8/6 20:52
339504,周浦花海,1144,较舒适,2018/8/6 20:52
339505,上海老码头景区,298,舒适,2018/8/6 20:52
339506,上海植物园,5103,舒适,2018/8/6 20:51
339507,上海鲁迅公园,469,舒适,2018/8/6 20:51
339508,上海古猗园,0,舒适,2018/8/6 20:50
339509,上海植物园,5103,舒适,2018/8/6 20:50
339510,上海召稼楼景区,6685,一般,2018/8/6 20:50
339511,上海召稼楼景区,6685,一般,2018/8/6 20:50
339512,上海影视乐园,642,舒适,2018/8/6 20:49
339513,上海老码头景区,421,舒适,2018/8/6 20:49
339514,上海鲁迅公园,509,舒适,2018/8/6 20:49
339515,上海佘山国家森林公园·西佘山园,0,舒适,2018/8/6 20:49
339516,上海植物园,5103,舒适,2018/8/6 20:49
339517,上海科技馆,0,舒适,2018/8/6 20:49
339518,上海植物园,5103,舒适,2018/8/6 20:48
339519,东方假日田园,0,舒适,2018/8/6 20:48
339520,上海大观园,3,舒适,2018/8/6 20:48
